urun_id,urun_puan,ekran_ekran_boyutu,ekran_ekran_teknolojisi,ekran_ekran_çözünürlüğü_standardı,ekran_ekran_yenileme_hızı,batarya_batarya_kapasitesi_tipik,batarya_hızlı_şarj,batarya_hızlı_şarj_gücü_maks.,batarya_kablosuz_şarj,kamera_kamera_çözünürlüğü,kamera_optik_görüntü_sabitleyici_ois,kamera_video_kayıt_çözünürlüğü,kamera_video_fps_değeri,kamera_ön_kamera_çözünürlüğü,temel_donanim_cpu_çekirdeği,temel_donanim_cpu_üretim_teknolojisi,temel_donanim_antutu_puanı_v10,temel_donanim_bellek_ram,temel_donanim_dahili_depolama,tasarim_kalınlık,tasarim_ağırlık,tasarim_gövde_malzemesi_kapak,ağ_bağlantilari_5g,ağ_bağlantilari_4.5g_desteği,ağ_bağlantilari_4g,ağ_bağlantilari_2g,ağ_bağlantilari_3g,kablosuz_bağlantilar_bluetooth_versiyonu,kablosuz_bağlantilar_nfc,i̇şleti̇m_si̇stemi̇_i̇şletim_sistemi,özelli̇kler_suya_dayanıklılık
335,71.0,6.74,OLED,FHD+,120.0,4700.0,Var,66.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,13.0,8.0,4.0,1255000.0,8.0,256.0,8.5,209.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
336,49.0,6.5,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Var,1080p (Full HD),30.0,13.0,8.0,6.0,402.9,6.0,128.0,8.3,195.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Yok
337,47.0,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,64.0,9.67,204.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
338,47.0,6.67,IPS LCD,FHD+,60.0,5020.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,402.6,6.0,64.0,8.8,209.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
339,21.0,5.0,IPS LCD,HD,60.0,2300.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,28.0,,2.0,16.0,7.9,137.4,Polikarbonat,Yok,Var,Var,Var,Var,4.1,Var,Android,Yok
341,91.0,6.3,OLED,FHD+,120.0,3988.0,Var,40.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,18.0,6.0,3.0,2430600.0,12.0,1.0,8.75,204.0,Cam,Var,Var,Var,Var,Var,6.0,Var,iOS,Var
342,58.0,6.67,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,6.0,585.1,8.0,128.0,7.9,187.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
343,68.0,6.7,OLED,FHD+,60.0,4325.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,,6.0,128.0,7.8,203.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
344,49.0,6.4,AMOLED,FHD+,60.0,4015.0,Var,30.0,Yok,48.0,Yok,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,,8.0,128.0,7.7,165.0,,Yok,Var,Var,Var,Var,5.1,Var,Android,Yok
345,50.0,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,64.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,,6.0,128.0,9.67,204.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
346,61.0,5.8,OLED,FHD+,60.0,3046.0,Var,18.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,7.0,1144400.0,4.0,256.0,8.1,188.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
347,49.0,5.8,OLED,FHD+,60.0,2658.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,824.2,4.0,64.0,7.7,177.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
348,8.0,2.45,TFT LCD,SD,60.0,1230.0,Yok,,Yok,5.0,Yok,480p,,,1.0,,,768.0,8.0,11.4,107.0,,Yok,Yok,Yok,Var,Var,2.1,Yok,BlackBerry OS,Yok
350,57.0,6.78,AMOLED,FHD+,144.0,5200.0,Var,45.0,Var,50.0,Var,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,434.2,8.0,256.0,7.55,199.0,,Yok,Var,Var,Var,Var,5.4,Var,Android,Var
351,49.0,6.7,IPS LCD,HD+,120.0,5160.0,Var,45.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,280.3,8.0,256.0,7.7,188.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
352,48.0,6.7,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,403.4,6.0,128.0,7.9,200.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.3,Var,Android,Var
353,45.0,6.6,PLS,FHD+,60.0,4050.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,5.0,8.0,6.0,384.7,6.0,128.0,10.2,240.0,Plastik,Var,Var,Var,Var,Var,5.3,Var,Android,Var
355,62.0,6.4,Super AMOLED,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,5.0,623.5,8.0,256.0,8.2,202.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
356,46.0,6.53,IPS LCD,FHD+,60.0,6000.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,8.0,8.0,11.0,253.6,4.0,128.0,9.6,198.0,Plastik,Yok,Var,Var,Var,Var,5.0,,Android,Var
357,45.0,6.67,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,48.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,8.0,396.0,4.0,64.0,8.8,209.0,Cam,Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
358,46.0,4.7,IPS LCD,HD+,60.0,1821.0,Var,18.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,923.0,3.0,128.0,7.3,148.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
359,39.0,6.59,IPS LCD,FHD+,60.0,4000.0,Yok,,Yok,48.0,Yok,1080p (Full HD),60.0,16.0,8.0,12.0,,6.0,128.0,8.8,206.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,4.2,,Android,Yok
360,31.0,6.4,Super AMOLED,HD+,60.0,4000.0,Var,15.0,Yok,13.0,Yok,1080p (Full HD),30.0,8.0,8.0,14.0,,3.0,32.0,7.8,169.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
361,38.0,4.7,IPS LCD,HD+,60.0,1821.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,528.4,2.0,64.0,7.3,148.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
363,79.0,6.67,AMOLED,QHD+,120.0,6000.0,Var,90.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,20.0,8.0,4.0,2065300.0,12.0,512.0,8.12,206.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
364,75.0,6.45,OLED,FHD+,120.0,5110.0,Var,66.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,8.0,12.0,7.0,1321200.0,12.0,512.0,9.85,239.0,Kauçuk/Plastik (Deri Görünümlü),Yok,Var,Var,Var,Var,5.2,Var,Android,Var
365,58.0,6.7,OLED,FHD+,120.0,5000.0,Var,100.0,Yok,50.0,Yok,2160p (Ultra HD) 4K,30.0,60.0,8.0,7.0,595.8,12.0,256.0,6.98,195.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
366,53.0,6.78,AMOLED,FHD+,120.0,5000.0,Var,33.0,Yok,50.0,Yok,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,446.1,8.0,256.0,6.8,162.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
367,75.0,6.8,OLED,FHD+,120.0,5050.0,Var,100.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,13.0,8.0,7.0,929.2,12.0,512.0,8.4,220.0,Cam,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
368,65.0,6.6,Super AMOLED,FHD+,120.0,5000.0,Var,25.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,740.8,8.0,256.0,8.2,213.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
369,48.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,20.0,Yok,64.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,412.6,8.0,256.0,8.3,198.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
370,75.0,6.6,Dynamic AMOLED,FHD+,120.0,4700.0,Var,45.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,1515500.0,8.0,256.0,7.6,195.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
371,41.0,6.53,IPS LCD,FHD+,60.0,4510.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,25.0,8.0,12.0,240.1,6.0,128.0,8.8,190.0,Cam,Yok,Var,Var,Var,Var,4.2,Yok,Android,Yok
372,27.0,6.53,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,12.0,132.5,2.0,32.0,9.0,196.0,Plastik,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
373,44.0,6.5,IPS LCD,FHD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,255.3,4.0,128.0,8.92,181.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
374,54.0,6.5,OLED,FHD+,60.0,3174.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,7.0,831.2,4.0,256.0,7.7,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
376,39.0,6.6,PLS,FHD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,8.0,186.9,4.0,64.0,9.1,201.0,Plastik,Yok,Var,Var,Var,Var,5.1,Yok,Android,Yok
377,65.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1258400.0,8.0,128.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
378,46.0,6.78,IPS LCD,FHD+,60.0,5000.0,Var,18.0,Yok,108.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,,8.0,128.0,9.1,213.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
379,74.0,6.7,OLED,FHD+,120.0,4352.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,256.0,7.65,240.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
380,53.0,6.47,AMOLED,FHD+,60.0,5260.0,Var,30.0,Yok,108.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,8.0,370.7,6.0,128.0,9.67,208.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
381,36.0,6.5,IPS LCD,HD+,60.0,5000.0,Yok,,Yok,12.0,Yok,2160p (Ultra HD) 4K,30.0,8.0,8.0,11.0,208.3,3.0,64.0,9.1,195.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
382,85.0,6.5,Dynamic AMOLED,FHD+,120.0,4400.0,Var,25.0,Var,200.0,Var,4320p (Ultra HD) 8K,30.0,10.0,8.0,3.0,2123500.0,16.0,1.0,8.9,215.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
384,58.0,6.78,AMOLED,FHD+,120.0,5200.0,Var,45.0,Yok,50.0,Var,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,432.4,8.0,256.0,7.34,177.0,,Yok,Var,Var,Var,Var,5.4,Var,Android,Var
385,49.0,6.72,IPS LCD,FHD+,90.0,5828.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,279.1,8.0,128.0,7.99,196.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Var
386,85.0,6.78,OLED,FHD+,120.0,6500.0,Var,120.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,16.0,8.0,3.0,2802400.0,12.0,512.0,8.55,222.8,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
387,84.0,6.67,AMOLED,FHD+,144.0,5000.0,Var,120.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,32.0,8.0,4.0,2017000.0,12.0,1.0,8.39,209.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
389,42.0,6.6,IPS LCD,HD+,90.0,5000.0,Var,18.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,160.9,8.0,128.0,8.75,189.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
390,39.0,6.74,IPS LCD,HD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,254.3,4.0,128.0,7.49,182.0,,Yok,Var,Var,Var,Var,5.0,Yok,Android,Yok
391,79.0,6.1,OLED,FHD+,120.0,3200.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1432800.0,6.0,1.0,7.85,206.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
392,74.0,6.8,Dynamic AMOLED,QHD+,120.0,5000.0,Var,25.0,Var,108.0,Var,4320p (Ultra HD) 8K,24.0,40.0,8.0,5.0,986.7,12.0,256.0,8.9,229.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
393,47.0,6.43,Super AMOLED,FHD+,60.0,4000.0,Var,18.0,Yok,48.0,Yok,2160p (Ultra HD) 4K,30.0,16.0,8.0,12.0,578.5,8.0,128.0,7.48,164.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.1,Var,Android,Yok
394,40.0,6.53,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,13.0,8.0,12.0,,3.0,64.0,8.9,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,,Android,Var
395,50.0,5.8,OLED,FHD+,60.0,2716.0,Var,15.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,7.0,6.0,10.0,623.2,3.0,256.0,7.7,174.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,iOS,Var
396,21.0,5.5,Super AMOLED,HD,60.0,3000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,14.0,,2.0,16.0,7.6,170.0,PoliKarbonat (Metalik Görünümlü),Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
398,83.0,6.83,AMOLED,FHD+,120.0,6200.0,Var,80.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,1581700.0,12.0,512.0,7.58,201.0,,Var,Var,Var,Var,Var,5.4,Var,Android,Var
399,52.0,6.7,Super AMOLED,FHD+,90.0,5000.0,Var,25.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,5.0,435.9,8.0,256.0,7.9,200.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
401,88.0,6.73,AMOLED,QHD+,120.0,5000.0,Var,90.0,Var,50.0,Var,4320p (Ultra HD) 8K,30.0,32.0,8.0,4.0,2114700.0,16.0,512.0,9.2,219.8,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.4,Var,Android,Var
402,80.0,6.8,AMOLED,FHD+,120.0,6000.0,Var,80.0,Yok,50.0,Var,4320p (Ultra HD) 8K,30.0,12.0,8.0,4.0,2176000.0,16.0,512.0,8.78,246.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
403,74.0,6.7,OLED,FHD+,60.0,4383.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1417400.0,6.0,512.0,7.8,201.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
404,72.0,6.67,AMOLED,QHD+,120.0,5000.0,Var,120.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,16.0,8.0,4.0,1538700.0,12.0,512.0,8.21,209.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
405,44.0,6.7,IPS LCD,FHD+,90.0,5000.0,Var,40.0,Yok,108.0,Yok,1080p (Full HD),30.0,8.0,8.0,6.0,331.1,8.0,128.0,8.4,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
406,75.0,6.7,OLED,FHD+,120.0,4352.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1438500.0,6.0,512.0,7.65,240.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
407,43.0,6.53,IPS LCD,FHD+,60.0,5020.0,Var,18.0,Yok,48.0,Yok,1080p (Full HD),30.0,13.0,8.0,12.0,,4.0,128.0,8.9,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,,Android,Var
408,45.0,6.4,Super AMOLED,FHD+,60.0,5000.0,Var,15.0,Yok,48.0,Yok,1080p (Full HD),30.0,20.0,8.0,12.0,221.5,4.0,128.0,8.6,185.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
409,62.0,6.3,Dynamic AMOLED,FHD+,60.0,3500.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,7.0,,8.0,256.0,7.9,168.0,Cam,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
410,30.0,4.7,IPS LCD,HD+,60.0,1960.0,Yok,,Yok,12.0,Var,2160p (Ultra HD) 4K,30.0,7.0,4.0,16.0,441.2,2.0,32.0,7.1,138.0,Alüminyum,Yok,Var,Var,Var,Var,4.2,Var,iOS,Var
411,64.0,6.67,AMOLED,FHD+,120.0,5800.0,Var,45.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,638.9,12.0,256.0,7.76,192.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.1,Var,Android,Var
412,63.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,67.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,4.0,644.7,8.0,256.0,8.75,196.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Var
413,69.0,6.7,Dynamic AMOLED,FHD+,120.0,3700.0,Var,25.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1507300.0,8.0,256.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
415,70.0,6.6,Dynamic AMOLED,FHD+,120.0,4500.0,Var,45.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,4.0,1038500.0,8.0,128.0,7.6,196.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Var
416,67.0,6.1,OLED,FHD+,60.0,3227.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1550800.0,4.0,512.0,7.65,174.0,Cam,Var,Var,Var,Var,Var,5.0,Var,iOS,Var
417,57.0,6.67,IPS LCD,FHD+,144.0,5000.0,Var,33.0,Yok,108.0,Var,4320p (Ultra HD) 8K,30.0,20.0,8.0,7.0,861.0,8.0,128.0,9.33,218.0,Cam,Var,Var,Var,Var,Var,5.1,Var,Android,Yok
418,63.0,6.7,Super AMOLED,FHD+,60.0,4300.0,Var,25.0,Var,12.0,Var,4320p (Ultra HD) 8K,24.0,10.0,8.0,7.0,,8.0,256.0,8.3,192.0,Polikarbonat,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
421,56.0,6.78,AMOLED,FHD+,144.0,5160.0,Var,45.0,Yok,50.0,,1440p (Quad HD) 2K,30.0,13.0,8.0,6.0,449.9,8.0,256.0,5.95,155.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.4,Var,Android,Var
422,76.0,6.9,Dynamic AMOLED,FHD+,120.0,4300.0,Var,25.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,10.0,10.0,3.0,1943900.0,12.0,256.0,6.5,188.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
423,44.0,6.67,IPS LCD,HD+,90.0,5000.0,Var,45.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,273.0,8.0,128.0,7.64,185.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
424,72.0,6.6,OLED,FHD+,120.0,4900.0,Var,66.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,13.0,8.0,7.0,751.8,12.0,256.0,7.95,207.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
425,46.0,6.72,IPS LCD,FHD+,90.0,5000.0,Var,33.0,Yok,64.0,Yok,1080p (Full HD),60.0,8.0,8.0,12.0,,8.0,256.0,7.89,189.5,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
427,61.0,6.8,AMOLED,FHD+,120.0,5160.0,Var,45.0,Yok,64.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,,8.0,256.0,8.9,210.5,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.0,Var,Android,Yok
428,80.0,6.7,OLED,FHD+,120.0,4323.0,Var,20.0,Var,48.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,4.0,1761400.0,6.0,512.0,7.85,240.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
429,49.0,6.43,AMOLED,FHD+,90.0,5000.0,Var,33.0,Yok,50.0,Yok,1080p (Full HD),30.0,13.0,8.0,6.0,,6.0,128.0,8.09,179.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Yok,Android,Var
430,72.0,6.78,AMOLED,FHD+,144.0,5200.0,Var,100.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,4.0,1369400.0,12.0,256.0,7.99,209.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
431,75.0,6.7,Dynamic AMOLED,FHD+,120.0,4000.0,Var,25.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,10.0,8.0,4.0,1511600.0,12.0,512.0,6.9,187.0,Cam,Var,Var,Var,Var,Var,5.3,Var,Android,Var
433,69.0,6.7,OLED,FHD+,60.0,4325.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,,6.0,256.0,7.8,203.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
435,61.0,6.7,AMOLED,FHD+,120.0,5000.0,Var,100.0,Yok,200.0,Var,2160p (Ultra HD) 4K,30.0,32.0,8.0,6.0,560.4,12.0,512.0,8.7,189.0,,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
436,69.0,6.28,AMOLED,FHD+,120.0,4500.0,Var,67.0,Var,50.0,Var,4320p (Ultra HD) 8K,24.0,32.0,8.0,4.0,1205200.0,12.0,256.0,8.16,180.0,Cam,Var,Var,Var,Var,Var,5.2,Var,Android,Yok
437,54.0,6.7,Super AMOLED,FHD+,60.0,4500.0,Var,25.0,Yok,12.0,Var,2160p (Ultra HD) 4K,60.0,32.0,8.0,10.0,,8.0,128.0,8.7,199.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
438,79.0,6.67,AMOLED,QHD+,120.0,6000.0,Var,90.0,Yok,50.0,Var,4320p (Ultra HD) 8K,24.0,20.0,8.0,4.0,2065300.0,12.0,512.0,8.12,206.0,Cam,Var,Var,Var,Var,Var,5.4,Var,Android,Var
439,48.0,6.68,IPS LCD,HD+,90.0,6000.0,Var,44.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,278.2,8.0,256.0,8.09,199.0,,Yok,Var,Var,Var,Var,5.0,Var,Android,Var
440,50.0,6.4,Super AMOLED,FHD+,90.0,5000.0,Var,67.0,Yok,108.0,Yok,1080p (Full HD),30.0,16.0,8.0,6.0,427.2,8.0,128.0,7.95,178.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Yok
441,54.0,6.78,IPS LCD,FHD+,120.0,5000.0,Var,33.0,Yok,108.0,Yok,1440p (Quad HD) 2K,30.0,32.0,8.0,6.0,434.1,12.0,256.0,8.4,206.0,,Yok,Var,Var,Var,Var,5.2,Var,Android,Var
442,86.0,6.8,OLED,FHD+,120.0,5600.0,Var,80.0,Var,50.0,Var,2160p (Ultra HD) 4K,60.0,50.0,8.0,4.0,2051100.0,12.0,512.0,8.9,229.0,Cam | Kauçuk/Plastik (Deri Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Var
443,63.0,6.67,AMOLED,FHD+,120.0,5100.0,Var,67.0,Yok,64.0,Var,2160p (Ultra HD) 4K,30.0,16.0,8.0,4.0,605.8,12.0,256.0,7.98,181.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.2,Var,Android,Var
444,45.0,6.82,IPS LCD,HD+,90.0,7000.0,Var,18.0,Yok,16.0,Yok,1440p (Quad HD) 2K,30.0,8.0,8.0,12.0,,6.0,128.0,9.63,230.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
445,68.0,6.1,OLED,FHD+,60.0,3279.0,Var,20.0,Var,12.0,Var,2160p (Ultra HD) 4K,60.0,12.0,6.0,5.0,1381900.0,6.0,512.0,7.8,172.0,Cam,Var,Var,Var,Var,Var,5.3,Var,iOS,Var
446,38.0,6.52,IPS LCD,HD+,60.0,5000.0,Var,15.0,Yok,50.0,Yok,1080p (Full HD),30.0,8.0,8.0,12.0,,4.0,128.0,8.9,190.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
447,45.0,6.43,AMOLED,FHD+,60.0,5000.0,Var,33.0,Yok,48.0,Yok,1080p (Full HD),30.0,16.0,8.0,11.0,,4.0,128.0,7.95,175.0,Plastik (Cam Görünümlü),Yok,Var,Var,Var,Var,5.0,Var,Android,Yok
448,20.0,5.5,Super AMOLED,HD,60.0,3000.0,Yok,,Yok,13.0,Yok,1080p (Full HD),30.0,5.0,8.0,28.0,,1.5,16.0,7.5,171.0,Plastik,Yok,Var,Var,Var,Var,4.1,Yok,Android,Yok
451,68.0,6.7,AMOLED,FHD+,120.0,5200.0,Var,100.0,Yok,50.0,Var,2160p (Ultra HD) 4K,30.0,50.0,8.0,4.0,823.6,12.0,512.0,7.7,187.0,Plastik (Cam Görünümlü),Var,Var,Var,Var,Var,5.3,Var,Android,Yok
